"Problem","Severity","Normalized Severity","File","Line","Column","Rule","Description","URL","Category","Engine"
"792","3","3","/home/runner/work/test-for-dev/test-for-dev/force-app/main/default/classes/SchedulableStoreInfoSyncWithYext.cls","7","14","AvoidGlobalModifier","Avoid using global modifier","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_bestpractices.html#avoidglobalmodifier","Best Practices","pmd"
"793","3","3","/home/runner/work/test-for-dev/test-for-dev/force-app/main/default/classes/SchedulableStoreInfoSyncWithYext.cls","7","14","ApexDoc","Missing ApexDoc comment","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_documentation.html#apexdoc","Documentation","pmd"
"794","3","3","/home/runner/work/test-for-dev/test-for-dev/force-app/main/default/classes/SchedulableSyncWebSurveyWithInMoment.cls","7","14","AvoidGlobalModifier","Avoid using global modifier","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_bestpractices.html#avoidglobalmodifier","Best Practices","pmd"
"795","3","3","/home/runner/work/test-for-dev/test-for-dev/force-app/main/default/classes/SchedulableSyncWebSurveyWithInMoment.cls","7","14","ApexDoc","Missing ApexDoc comment","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_documentation.html#apexdoc","Documentation","pmd"
"796","3","3","/home/runner/work/test-for-dev/test-for-dev/force-app/main/default/classes/SchedulableSyncWebSurveyWithInMoment.cls","8","17","ApexDoc","Missing ApexDoc comment","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_documentation.html#apexdoc","Documentation","pmd"
"797","1","1","/home/runner/work/test-for-dev/test-for-dev/force-app/main/default/classes/SchedulableSyncWebSurveyWithInMoment.cls","8","44","FormalParameterNamingConventions","The method parameter name 'SC' doesn't match '[a-z][a-zA-Z0-9]*'","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_codestyle.html#formalparameternamingconventions","Code Style","pmd"
"798","1","1","/home/runner/work/test-for-dev/test-for-dev/force-app/main/default/classes/SchedulableSyncWebSurveyWithInMoment.cls","8","44","VariableNamingConventions","Variables should start with a lowercase character, 'SC' starts with uppercase character.","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_codestyle.html#variablenamingconventions","Code Style","pmd"
"799","3","3","/home/runner/work/test-for-dev/test-for-dev/force-app/main/default/classes/SiteLoginController.cls","4","27","AvoidGlobalModifier","Avoid using global modifier","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_bestpractices.html#avoidglobalmodifier","Best Practices","pmd"
"800","3","3","/home/runner/work/test-for-dev/test-for-dev/force-app/main/default/classes/SiteLoginController.cls","4","27","ApexDoc","Missing ApexDoc @description","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_documentation.html#apexdoc","Documentation","pmd"
"801","3","3","/home/runner/work/test-for-dev/test-for-dev/force-app/main/default/classes/SiteLoginController.cls","5","19","ApexDoc","Missing ApexDoc comment","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_documentation.html#apexdoc","Documentation","pmd"
"802","3","3","/home/runner/work/test-for-dev/test-for-dev/force-app/main/default/classes/SiteLoginController.cls","6","19","ApexDoc","Missing ApexDoc comment","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_documentation.html#apexdoc","Documentation","pmd"
"803","3","3","/home/runner/work/test-for-dev/test-for-dev/force-app/main/default/classes/SiteLoginController.cls","8","26","ApexDoc","Missing ApexDoc comment","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_documentation.html#apexdoc","Documentation","pmd"
"804","3","3","/home/runner/work/test-for-dev/test-for-dev/force-app/main/default/classes/SiteLoginController.cls","13","12","EmptyStatementBlock","Avoid empty block statements.","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_errorprone.html#emptystatementblock","Error Prone","pmd"
"805","3","3","/home/runner/work/test-for-dev/test-for-dev/force-app/main/default/classes/SiteLoginController.cls","13","12","ApexDoc","Missing ApexDoc comment","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_documentation.html#apexdoc","Documentation","pmd"
"806","3","3","/home/runner/work/test-for-dev/test-for-dev/force-app/main/default/classes/SiteLoginControllerTest.cls","4","35","AvoidGlobalModifier","Avoid using global modifier","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_bestpractices.html#avoidglobalmodifier","Best Practices","pmd"
"807","3","3","/home/runner/work/test-for-dev/test-for-dev/force-app/main/default/classes/SiteLoginControllerTest.cls","4","35","ApexDoc","Missing ApexDoc @description","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_documentation.html#apexdoc","Documentation","pmd"
"808","3","3","/home/runner/work/test-for-dev/test-for-dev/force-app/main/default/classes/SiteLoginControllerTest.cls","5","49","ApexUnitTestShouldNotUseSeeAllDataTrue","Apex unit tests should not use @isTest(seeAllData = true)","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_bestpractices.html#apexunittestshouldnotuseseealldatatrue","Best Practices","pmd"
"809","3","3","/home/runner/work/test-for-dev/test-for-dev/force-app/main/default/classes/SiteLoginControllerTest.cls","11","16","ApexAssertionsShouldIncludeMessage","'System.assertEquals' should have 3 parameters.","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_bestpractices.html#apexassertionsshouldincludemessage","Best Practices","pmd"
"810","3","3","/home/runner/work/test-for-dev/test-for-dev/force-app/main/default/classes/SiteRegisterController.cls","4","27","ApexDoc","Missing ApexDoc @description","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_documentation.html#apexdoc","Documentation","pmd"
"811","3","3","/home/runner/work/test-for-dev/test-for-dev/force-app/main/default/classes/SiteRegisterController.cls","7","43","AvoidHardcodingId","Hardcoding Ids is bound to break when changing environments.","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_errorprone.html#avoidhardcodingid","Error Prone","pmd"
"812","1","1","/home/runner/work/test-for-dev/test-for-dev/force-app/main/default/classes/SiteRegisterController.cls","7","23","VariableNamingConventions","Only variables that are final should contain underscores (except for underscores in standard prefix/suffix), 'PORTAL_ACCOUNT_ID' is not final.","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_codestyle.html#variablenamingconventions","Code Style","pmd"
"813","1","1","/home/runner/work/test-for-dev/test-for-dev/force-app/main/default/classes/SiteRegisterController.cls","7","23","FieldNamingConventions","The static field name 'PORTAL_ACCOUNT_ID' doesn't match '[a-z][a-zA-Z0-9]*'","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_codestyle.html#fieldnamingconventions","Code Style","pmd"
"814","1","1","/home/runner/work/test-for-dev/test-for-dev/force-app/main/default/classes/SiteRegisterController.cls","7","23","VariableNamingConventions","Variables should start with a lowercase character, 'PORTAL_ACCOUNT_ID' starts with uppercase character.","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_codestyle.html#variablenamingconventions","Code Style","pmd"
"815","3","3","/home/runner/work/test-for-dev/test-for-dev/force-app/main/default/classes/SiteRegisterController.cls","9","12","EmptyStatementBlock","Avoid empty block statements.","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_errorprone.html#emptystatementblock","Error Prone","pmd"
"816","3","3","/home/runner/work/test-for-dev/test-for-dev/force-app/main/default/classes/SiteRegisterController.cls","9","12","ApexDoc","Missing ApexDoc comment","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_documentation.html#apexdoc","Documentation","pmd"
"817","3","3","/home/runner/work/test-for-dev/test-for-dev/force-app/main/default/classes/SiteRegisterController.cls","12","19","ApexDoc","Missing ApexDoc comment","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_documentation.html#apexdoc","Documentation","pmd"
"818","3","3","/home/runner/work/test-for-dev/test-for-dev/force-app/main/default/classes/SiteRegisterController.cls","13","19","ApexDoc","Missing ApexDoc comment","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_documentation.html#apexdoc","Documentation","pmd"
"819","3","3","/home/runner/work/test-for-dev/test-for-dev/force-app/main/default/classes/SiteRegisterController.cls","14","19","ApexDoc","Missing ApexDoc comment","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_documentation.html#apexdoc","Documentation","pmd"
"820","3","3","/home/runner/work/test-for-dev/test-for-dev/force-app/main/default/classes/SiteRegisterController.cls","15","19","ApexDoc","Missing ApexDoc comment","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_documentation.html#apexdoc","Documentation","pmd"
"821","3","3","/home/runner/work/test-for-dev/test-for-dev/force-app/main/default/classes/SiteRegisterController.cls","16","19","ApexDoc","Missing ApexDoc comment","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_documentation.html#apexdoc","Documentation","pmd"
"822","3","3","/home/runner/work/test-for-dev/test-for-dev/force-app/main/default/classes/SiteRegisterController.cls","22","26","ApexDoc","Missing ApexDoc comment","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_documentation.html#apexdoc","Documentation","pmd"
"823","3","3","/home/runner/work/test-for-dev/test-for-dev/force-app/main/default/classes/SiteRegisterControllerTest.cls","4","35","ApexDoc","Missing ApexDoc @description","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_documentation.html#apexdoc","Documentation","pmd"
"824","3","3","/home/runner/work/test-for-dev/test-for-dev/force-app/main/default/classes/SiteRegisterControllerTest.cls","5","42","ApexUnitTestShouldNotUseSeeAllDataTrue","Apex unit tests should not use @isTest(seeAllData = true)","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_bestpractices.html#apexunittestshouldnotuseseealldatatrue","Best Practices","pmd"
"825","3","3","/home/runner/work/test-for-dev/test-for-dev/force-app/main/default/classes/SiteRegisterControllerTest.cls","11","16","ApexAssertionsShouldIncludeMessage","'System.assert' should have 2 parameters.","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_bestpractices.html#apexassertionsshouldincludemessage","Best Practices","pmd"
"826","3","3","/home/runner/work/test-for-dev/test-for-dev/force-app/main/default/classes/SiteRegisterControllerTest.cls","15","16","ApexAssertionsShouldIncludeMessage","'System.assert' should have 2 parameters.","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_bestpractices.html#apexassertionsshouldincludemessage","Best Practices","pmd"
"827","1","1","/home/runner/work/test-for-dev/test-for-dev/force-app/main/default/classes/StoreAccountManager.cls","19","27","VariableNamingConventions","Only variables that are final should contain underscores (except for underscores in standard prefix/suffix), 'STATUS_MESSAGE_CODE_ERROR' is not final.","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_codestyle.html#variablenamingconventions","Code Style","pmd"
"828","1","1","/home/runner/work/test-for-dev/test-for-dev/force-app/main/default/classes/StoreAccountManager.cls","19","27","FieldNamingConventions","The static field name 'STATUS_MESSAGE_CODE_ERROR' doesn't match '[a-z][a-zA-Z0-9]*'","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_codestyle.html#fieldnamingconventions","Code Style","pmd"
"829","1","1","/home/runner/work/test-for-dev/test-for-dev/force-app/main/default/classes/StoreAccountManager.cls","19","27","VariableNamingConventions","Variables should start with a lowercase character, 'STATUS_MESSAGE_CODE_ERROR' starts with uppercase character.","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_codestyle.html#variablenamingconventions","Code Style","pmd"
"830","3","3","/home/runner/work/test-for-dev/test-for-dev/force-app/main/default/classes/StoreAccountManager.cls","28","24","CognitiveComplexity","The method 'doUpsertAccount(StoreAccountManager.StoreInformation)' has a cognitive complexity of 22, current threshold is 15","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_design.html#cognitivecomplexity","Design","pmd"
"831","3","3","/home/runner/work/test-for-dev/test-for-dev/force-app/main/default/classes/StoreAccountManager.cls","28","24","CyclomaticComplexity","The method 'doUpsertAccount(StoreAccountManager.StoreInformation)' has a cyclomatic complexity of 10.","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_design.html#cyclomaticcomplexity","Design","pmd"
"832","3","3","/home/runner/work/test-for-dev/test-for-dev/force-app/main/default/classes/StoreAccountManager.cls","28","24","ApexDoc","Unexpected ApexDoc @return","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_documentation.html#apexdoc","Documentation","pmd"
"833","3","3","/home/runner/work/test-for-dev/test-for-dev/force-app/main/default/classes/StoreAccountManager.cls","45","13","ApexCRUDViolation","Validate CRUD permission before SOQL/DML operation or enforce user mode","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_security.html#apexcrudviolation","Security","pmd"
"834","3","3","/home/runner/work/test-for-dev/test-for-dev/force-app/main/default/classes/StoreAccountManager.cls","45","13","ApexCRUDViolation","Validate CRUD permission before SOQL/DML operation or enforce user mode","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_security.html#apexcrudviolation","Security","pmd"
"835","3","3","/home/runner/work/test-for-dev/test-for-dev/force-app/main/default/classes/StoreAccountManager.cls","95","24","ApexDoc","Missing ApexDoc comment","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_documentation.html#apexdoc","Documentation","pmd"
"836","3","3","/home/runner/work/test-for-dev/test-for-dev/force-app/main/default/classes/StoreAccountManager.cls","106","16","ApexDoc","Missing ApexDoc comment","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_documentation.html#apexdoc","Documentation","pmd"
"837","3","3","/home/runner/work/test-for-dev/test-for-dev/force-app/main/default/classes/StoreAccountManager.cls","118","28","ApexDoc","Missing or mismatched ApexDoc @param","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_documentation.html#apexdoc","Documentation","pmd"
"838","3","3","/home/runner/work/test-for-dev/test-for-dev/force-app/main/default/classes/StoreAccountManagerTest.cls","3","25","ApexUnitTestClassShouldHaveAsserts","Apex unit tests should System.assert() or assertEquals() or assertNotEquals()","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_bestpractices.html#apexunittestclassshouldhaveasserts","Best Practices","pmd"
"839","3","3","/home/runner/work/test-for-dev/test-for-dev/force-app/main/default/classes/StoreAccountManagerTest.cls","16","25","ApexUnitTestClassShouldHaveAsserts","Apex unit tests should System.assert() or assertEquals() or assertNotEquals()","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_bestpractices.html#apexunittestclassshouldhaveasserts","Best Practices","pmd"
"840","1","1","/home/runner/work/test-for-dev/test-for-dev/force-app/main/default/classes/StoreAccountManagerTest.cls","74","46","FormalParameterNamingConventions","The method parameter name 'StoreId' doesn't match '[a-z][a-zA-Z0-9]*'","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_codestyle.html#formalparameternamingconventions","Code Style","pmd"
"841","1","1","/home/runner/work/test-for-dev/test-for-dev/force-app/main/default/classes/StoreAccountManagerTest.cls","74","46","VariableNamingConventions","Variables should start with a lowercase character, 'StoreId' starts with uppercase character.","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_codestyle.html#variablenamingconventions","Code Style","pmd"
"842","3","3","/home/runner/work/test-for-dev/test-for-dev/force-app/main/default/classes/StoreLocationUtils.cls","10","14","StdCyclomaticComplexity","The class 'StoreLocationUtils' has a Standard Cyclomatic Complexity of 5 (Highest = 15).","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_design.html#stdcyclomaticcomplexity","Design","pmd"
"843","3","3","/home/runner/work/test-for-dev/test-for-dev/force-app/main/default/classes/StoreLocationUtils.cls","98","25","StdCyclomaticComplexity","The method 'setDisplayHoursInRecord' has a Standard Cyclomatic Complexity of 15.","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_design.html#stdcyclomaticcomplexity","Design","pmd"
